symbol,timeframe,ts,open,high,low,close,volume
ETH-USD,1h,1732741200,3630.0,3650.0,3616.31,3638.11,11038.23384656
ETH-USD,1h,1732744800,3638.11,3679.73,3637.43,3670.06,9138.01987645
ETH-USD,1h,1732748400,3670.04,3688.54,3654.09,3657.63,10808.75671276
ETH-USD,1h,1732752000,3657.2,3665.28,3637.86,3646.08,9141.00290076
ETH-USD,1h,1732755600,3646.23,3650.55,3621.49,3642.46,4749.71299579
ETH-USD,1h,1732759200,3642.83,3647.71,3619.55,3625.01,3764.02726252
ETH-USD,1h,1732762800,3625.12,3631.4,3568.97,3602.67,8528.38764639
ETH-USD,1h,1732766400,3602.34,3617.37,3583.32,3607.17,4266.02435866
ETH-USD,1h,1732770000,3607.41,3621.67,3588.18,3591.91,2958.84531057
ETH-USD,1h,1732773600,3592.26,3606.03,3569.85,3597.3,3013.20696061
ETH-USD,1h,1732777200,3596.93,3613.33,3585.79,3594.71,2447.17904844
ETH-USD,1h,1732780800,3595.19,3639.7,3576.24,3630.45,5411.10821839
ETH-USD,1h,1732784400,3630.43,3632.3,3599.81,3600.23,2986.56490442
ETH-USD,1h,1732788000,3600.71,3624.17,3580.0,3604.85,2962.29916542
ETH-USD,1h,1732791600,3604.97,3637.68,3590.93,3621.54,2961.7690112
ETH-USD,1h,1732795200,3621.03,3643.31,3608.08,3623.98,3344.51451684
ETH-USD,1h,1732798800,3624.11,3624.89,3583.43,3589.72,3920.19741957
ETH-USD,1h,1732802400,3590.28,3609.04,3550.76,3568.73,7647.31574089
ETH-USD,1h,1732806000,3568.9,3577.38,3537.54,3542.39,8977.12701567
ETH-USD,1h,1732809600,3542.39,3560.0,3530.02,3542.17,5085.65889055
ETH-USD,1h,1732813200,3541.87,3564.37,3541.68,3554.2,4502.15187409
ETH-USD,1h,1732816800,3554.12,3583.99,3553.53,3578.95,5044.86707993
ETH-USD,1h,1732820400,3578.81,3585.44,3564.95,3575.52,2572.31557
ETH-USD,1h,1732824000,3575.52,3576.28,3550.19,3557.08,2424.41966482
ETH-USD,1h,1732827600,3557.21,3579.16,3557.21,3572.14,2603.41821412
ETH-USD,1h,1732831200,3572.12,3598.94,3568.07,3592.66,2538.17875024
ETH-USD,1h,1732834800,3592.92,3597.35,3575.45,3579.11,4674.6391704
ETH-USD,1h,1732838400,3579.48,3585.61,3552.51,3558.89,4257.09816008
ETH-USD,1h,1732842000,3558.89,3570.86,3551.14,3565.52,3105.40383346
ETH-USD,1h,1732845600,3565.45,3600.0,3564.44,3599.99,4979.85077974
ETH-USD,1h,1732849200,3599.99,3603.0,3579.37,3584.46,3058.43537406
ETH-USD,1h,1732852800,3584.46,3589.2,3563.84,3579.15,1857.92004333
ETH-USD,1h,1732856400,3578.95,3596.17,3576.49,3578.8,1571.84782172
ETH-USD,1h,1732860000,3578.93,3587.8,3559.33,3562.24,2439.17041392
ETH-USD,1h,1732863600,3562.4,3567.05,3536.44,3545.53,4511.41893734
ETH-USD,1h,1732867200,3545.77,3570.67,3545.49,3569.99,1787.78866212
ETH-USD,1h,1732870800,3569.91,3579.59,3561.32,3568.9,2592.48428689
ETH-USD,1h,1732874400,3569.0,3586.17,3562.52,3585.12,3415.34332917
ETH-USD,1h,1732878000,3585.66,3601.21,3573.33,3596.07,3942.80325679
ETH-USD,1h,1732881600,3596.19,3602.19,3575.46,3587.71,3850.31863167
ETH-USD,1h,1732885200,3587.72,3617.16,3585.27,3611.78,5069.62305018
ETH-USD,1h,1732888800,3611.79,3640.26,3597.42,3636.02,10087.72604815
ETH-USD,1h,1732892400,3636.34,3650.0,3607.43,3619.44,38715.82475699
ETH-USD,1h,1732896000,3619.45,3625.78,3589.36,3600.81,9245.12070354
ETH-USD,1h,1732899600,3600.75,3605.35,3580.38,3585.85,6501.14244794
ETH-USD,1h,1732903200,3586.05,3597.0,3573.13,3577.05,7134.87295424
ETH-USD,1h,1732906800,3577.04,3588.77,3562.18,3586.0,4291.95484939
ETH-USD,1h,1732910400,3586.09,3606.75,3580.48,3596.41,5316.59702254
ETH-USD,1h,1732914000,3596.4,3598.36,3578.89,3593.89,4285.40018641
ETH-USD,1h,1732917600,3593.88,3606.58,3587.0,3598.67,2455.364752
ETH-USD,1h,1732921200,3598.59,3601.28,3590.9,3593.67,3093.13621541
ETH-USD,1h,1732924800,3593.38,3610.76,3578.88,3591.42,3556.05753799
ETH-USD,1h,1732928400,3591.12,3624.42,3569.63,3601.33,4149.35675399
ETH-USD,1h,1732932000,3600.96,3648.9,3595.03,3625.93,5364.16055022
ETH-USD,1h,1732935600,3626.0,3661.6,3619.26,3657.72,5213.52520083
ETH-USD,1h,1732939200,3657.78,3669.79,3636.12,3653.74,3176.69760052
ETH-USD,1h,1732942800,3653.11,3695.41,3641.34,3695.14,4337.4715576
ETH-USD,1h,1732946400,3695.15,3727.91,3687.34,3697.38,8905.96502877
ETH-USD,1h,1732950000,3697.8,3718.22,3687.77,3703.82,2814.5991888
ETH-USD,1h,1732953600,3704.03,3719.82,3691.62,3694.52,2740.9621591
ETH-USD,1h,1732957200,3694.95,3697.4,3680.1,3692.79,1815.3765133
ETH-USD,1h,1732960800,3692.79,3693.67,3638.76,3643.42,3511.15111312
ETH-USD,1h,1732964400,3643.41,3665.73,3633.17,3655.29,2361.08612123
ETH-USD,1h,1732968000,3655.27,3683.1,3654.0,3683.05,2061.8042014
ETH-USD,1h,1732971600,3682.61,3683.96,3667.11,3669.9,2925.90109457
ETH-USD,1h,1732975200,3669.34,3685.86,3653.92,3657.8,2645.95778603
ETH-USD,1h,1732978800,3658.09,3686.93,3653.07,3676.06,2873.35647947
ETH-USD,1h,1732982400,3675.77,3684.33,3658.64,3676.85,3293.25950553
ETH-USD,1h,1732986000,3677.08,3689.42,3667.18,3678.05,2040.49196288
ETH-USD,1h,1732989600,3678.83,3680.88,3665.17,3672.74,2389.23685825
ETH-USD,1h,1732993200,3672.74,3698.47,3666.79,3690.97,2873.60110237
ETH-USD,1h,1732996800,3690.97,3714.99,3687.85,3713.85,3282.240629
ETH-USD,1h,1733000400,3714.19,3735.59,3696.12,3721.98,5955.52149335
ETH-USD,1h,1733004000,3721.66,3728.0,3702.65,3711.14,7142.92738699
ETH-USD,1h,1733007600,3711.14,3740.63,3704.35,3706.35,7797.0561544
ETH-USD,1h,1733011200,3706.35,3729.99,3688.75,3690.5,5705.58031885
ETH-USD,1h,1733014800,3690.5,3732.37,3676.77,3711.78,4039.23302171
ETH-USD,1h,1733018400,3711.79,3716.17,3661.12,3666.59,5488.11993932
ETH-USD,1h,1733022000,3666.69,3713.82,3665.61,3707.88,2611.96079099
ETH-USD,1h,1733025600,3707.89,3709.26,3689.56,3703.31,2242.05732953
ETH-USD,1h,1733029200,3703.16,3703.16,3684.05,3685.0,2159.51170727
ETH-USD,1h,1733032800,3685.0,3707.97,3683.73,3701.91,1767.32393033
ETH-USD,1h,1733036400,3701.82,3719.59,3695.66,3703.97,1291.5441895
ETH-USD,1h,1733040000,3703.97,3719.76,3700.54,3709.87,3000.5212585
ETH-USD,1h,1733043600,3709.88,3713.34,3692.64,3702.16,1538.42519561
ETH-USD,1h,1733047200,3702.53,3703.04,3677.5,3684.6,1202.87183516
ETH-USD,1h,1733050800,3684.59,3699.85,3680.36,3694.35,1480.32723072
ETH-USD,1h,1733054400,3694.36,3697.58,3682.51,3685.25,1274.43106078
ETH-USD,1h,1733058000,3684.87,3716.24,3681.22,3703.9,2111.27679831
ETH-USD,1h,1733061600,3703.87,3714.43,3696.36,3708.59,2875.8570715
ETH-USD,1h,1733065200,3708.6,3748.29,3703.74,3731.51,6466.09976018
