symbol,timeframe,ts,open,high,low,close,volume
DOGE-USD,1h,1762603200,0.17903,0.17952,0.17827,0.17941,4823305.1
DOGE-USD,1h,1762606800,0.17942,0.17949,0.17574,0.17589,11825897.3
DOGE-USD,1h,1762610400,0.1759,0.1764,0.17417,0.17573,18434931.2
DOGE-USD,1h,1762614000,0.17578,0.17609,0.17317,0.17395,10321524.5
DOGE-USD,1h,1762617600,0.17392,0.17494,0.17283,0.17441,10913927.8
DOGE-USD,1h,1762621200,0.17439,0.17511,0.17369,0.17471,7740416.0
DOGE-USD,1h,1762624800,0.17477,0.17608,0.174,0.17564,10196020.2
DOGE-USD,1h,1762628400,0.17563,0.17565,0.17351,0.17499,4319474.4
DOGE-USD,1h,1762632000,0.175,0.17624,0.17451,0.17555,2886872.9
DOGE-USD,1h,1762635600,0.17555,0.17585,0.17502,0.17569,3653651.7
DOGE-USD,1h,1762639200,0.17566,0.17621,0.17518,0.17597,4048513.4
DOGE-USD,1h,1762642800,0.17596,0.17658,0.17535,0.17601,4748997.4
DOGE-USD,1h,1762646400,0.17602,0.17602,0.17432,0.17468,5048325.7
DOGE-USD,1h,1762650000,0.17466,0.17578,0.17414,0.17538,4444057.7
DOGE-USD,1h,1762653600,0.17535,0.17535,0.17182,0.17207,13018658.3
DOGE-USD,1h,1762657200,0.17215,0.17298,0.17118,0.17198,8705813.6
DOGE-USD,1h,1762660800,0.17196,0.1737,0.17185,0.17309,4535392.2
DOGE-USD,1h,1762664400,0.17306,0.17407,0.17266,0.17388,3299629.6
DOGE-USD,1h,1762668000,0.17387,0.17525,0.17344,0.17424,2693241.5
DOGE-USD,1h,1762671600,0.17423,0.17536,0.17412,0.17516,2742066.9
DOGE-USD,1h,1762675200,0.17515,0.17515,0.17358,0.17411,4090853.8
DOGE-USD,1h,1762678800,0.17412,0.17501,0.17333,0.17341,4061162.7
DOGE-USD,1h,1762682400,0.1734,0.17427,0.17239,0.17425,5268482.0
DOGE-USD,1h,1762686000,0.17426,0.17546,0.17426,0.17509,5449702.3
DOGE-USD,1h,1762689600,0.17509,0.17598,0.17476,0.17543,7025581.6
DOGE-USD,1h,1762693200,0.17542,0.1767,0.1752,0.17606,13649098.2
DOGE-USD,1h,1762696800,0.17605,0.17958,0.17495,0.17693,17074113.9
DOGE-USD,1h,1762700400,0.17693,0.17925,0.1769,0.17807,8325712.1
DOGE-USD,1h,1762704000,0.17807,0.17914,0.17667,0.17865,6428044.3
DOGE-USD,1h,1762707600,0.17863,0.17873,0.17685,0.17745,8210977.9
DOGE-USD,1h,1762711200,0.17746,0.17895,0.17644,0.17875,8002096.9
