symbol,timeframe,ts,open,high,low,close,volume
BTC-USD,1h,1752681600,119164.15,119400.0,118503.42,119356.09,627.6314908
BTC-USD,1h,1752685200,119356.11,119814.17,119025.05,119140.64,818.7718067
BTC-USD,1h,1752688800,119140.63,120000.0,118945.05,119587.9,575.03987059
BTC-USD,1h,1752692400,119584.51,119719.99,118906.76,119304.15,1286.53048435
BTC-USD,1h,1752696000,119306.04,119994.22,118994.41,119978.98,682.87150886
BTC-USD,1h,1752699600,119981.08,120134.8,119268.0,119370.0,334.90024984
BTC-USD,1h,1752703200,119369.89,119573.43,118650.8,118713.13,380.97323762
BTC-USD,1h,1752706800,118713.13,118907.88,118425.65,118681.68,427.07447962
BTC-USD,1h,1752710400,118681.67,119234.95,118662.75,118946.24,317.22011689
BTC-USD,1h,1752714000,118946.25,119150.0,117724.5,118176.09,316.91206187
BTC-USD,1h,1752717600,118174.37,118571.48,118041.29,118379.27,170.32707501
BTC-USD,1h,1752721200,118379.28,118409.8,117797.88,118177.96,166.26371156
BTC-USD,1h,1752724800,118174.68,118562.29,118010.23,118560.51,70.52936792
BTC-USD,1h,1752728400,118560.5,118706.79,118271.94,118651.52,99.31626928
BTC-USD,1h,1752732000,118653.29,118839.73,118400.0,118510.91,114.32230958
BTC-USD,1h,1752735600,118510.9,118618.91,117901.23,118373.81,229.75829283
BTC-USD,1h,1752739200,118374.23,118485.84,118141.61,118372.73,187.45183461
BTC-USD,1h,1752742800,118372.73,119249.7,118283.2,118827.6,182.00148727
BTC-USD,1h,1752746400,118821.76,118935.9,118258.96,118382.43,137.2340312
BTC-USD,1h,1752750000,118382.43,118460.93,118000.0,118016.41,204.66885846
BTC-USD,1h,1752753600,118016.41,118247.27,117469.0,117894.8,463.03925375
BTC-USD,1h,1752757200,117894.81,118507.67,117559.43,118331.11,409.58221927
BTC-USD,1h,1752760800,118325.42,118900.0,118187.64,118838.29,601.41958281
BTC-USD,1h,1752764400,118832.67,119176.92,118378.05,118937.61,464.34123872
BTC-USD,1h,1752768000,118937.61,119020.65,118400.0,118615.14,362.48216862
BTC-USD,1h,1752771600,118615.13,119384.99,118551.37,119309.87,482.73983213
BTC-USD,1h,1752775200,119309.88,119862.0,119270.61,119640.26,623.50301633
BTC-USD,1h,1752778800,119643.14,119937.6,118885.76,119032.03,994.65068097
BTC-USD,1h,1752782400,119032.03,119504.65,118456.74,119504.65,519.81201153
BTC-USD,1h,1752786000,119511.68,120998.76,119475.45,120325.12,710.4914577
BTC-USD,1h,1752789600,120328.15,120784.99,119547.71,119845.05,313.38652554
BTC-USD,1h,1752793200,119845.05,119967.72,119226.08,119273.69,218.89790507
BTC-USD,1h,1752796800,119273.7,119895.78,119109.11,119860.81,253.31983647
BTC-USD,1h,1752800400,119860.81,120890.9,119739.59,120450.04,479.42463492
BTC-USD,1h,1752804000,120450.05,120499.33,119959.65,120194.14,232.69572511
BTC-USD,1h,1752807600,120199.14,120605.75,120050.07,120320.1,180.79257605
BTC-USD,1h,1752811200,120315.92,120591.93,119828.99,120501.23,159.1001558
